,name,actual_price,selling_price,offer,rating(outof5),no_of_ratings,no_of_reviews,image_url,memory,dimension,camera,battery,processor,warranty,product_link
208,"vivo Y100 5G (Pacific Blue, 128 GB)","₹29,999","₹19,249",35% off,4.3,"2,655 Ratings ", 183 Reviews,,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ AMOLED Display,64MP (OIS) + 2MP + 2MP | 16MP Front Camera,4500 mAh Battery,Mediatek Dimensity 900 Processor,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/vivo-y100-5g-pacific-blue-128-gb/p/itm02d7cc65cf584?pid=MOBGMM42CEGUBSXE&lid=LSTMOBGMM42CEGUBSXEJRKJN1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_641&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBGMM42CEGUBSXE.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
209,GFive U873,"₹1,099",₹699,36% off,3.4,"13,441 Ratings "," 1,275 Reviews",,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/gfive-u873/p/itm7f11a0fcac893?pid=MOBG6KG2K5VD55JQ&lid=LSTMOBG6KG2K5VD55JQUQBWHZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_642&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBG6KG2K5VD55JQ.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
210,"Xiaomi 11i 5G (Purple Mist, 128 GB)","₹31,999","₹22,999",28% off,4.2,"22,571 Ratings "," 2,751 Reviews",,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ AMOLED Display,108MP Rear Camera | 16MP Front Camera,5160 mAh Li-Polymer Battery,Mediatek Dimensity 920 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,https://www.flipkart.com/xiaomi-11i-5g-purple-mist-128-gb/p/itmb0fd5926fb0d5?pid=MOBG9QXPXZTUYDY8&lid=LSTMOBG9QXPXZTUYDY81BBAEL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_643&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBG9QXPXZTUYDY8.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
211,"Tecno Pop 7 pro Uyuni 12MP Dual Camera B29 (?Uyuni Blue, 64 GB)","₹7,927","₹6,390",19% off,4,300 Ratings , 11 Reviews,,2 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) Display,12MP Rear Camera,,5000 mAh Battery,Domestic warranty of 12 months on phone & 6 months on accessorie,https://www.flipkart.com/tecno-pop-7-pro-uyuni-12mp-dual-camera-b29-uyuni-blue-64-gb/p/itm37c8729dd2184?pid=MOBGZF5Z7SQ5HAZC&lid=LSTMOBGZF5Z7SQ5HAZC4ICHQ5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_644&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBGZF5Z7SQ5HAZC.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
212,"Honor 90 5G (Emerald Green, 512 GB)","₹49,999","₹36,890",26% off,4.1,348 Ratings , 49 Reviews,,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Display,200MP Rear Camera,,5000 mAh Battery,1 year manufacturer warranty for handset & 6 months for accessories,https://www.flipkart.com/honor-90-5g-emerald-green-512-gb/p/itmf7d76a3bc7242?pid=MOBGTTBYGYY844QJ&lid=LSTMOBGTTBYGYY844QJY42QIY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_645&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBGTTBYGYY844QJ.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
213,"Nokia 150 Dual Sim Keypad Phone, Rear Camera, Long Lasting Battery Life and FM Radio","₹3,199","₹2,749",14% off,4.3,212 Ratings , 11 Reviews,,4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera | 0MP Front Camera,1450 mAh Battery,6261D Processor,1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase,https://www.flipkart.com/nokia-150-dual-sim-keypad-phone-rear-camera-long-lasting-battery-life-fm-radio/p/itmd9ed5b3168799?pid=MOBGSFECUGBKYSYN&lid=LSTMOBGSFECUGBKYSYN3NNBGK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_646&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBGSFECUGBKYSYN.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
214,"MOTOROLA e13 (Aurora Green, 64 GB)","₹9,999","₹5,999",40% off,4,"10,609 Ratings ", 866 Reviews,,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Unisoc T606 Processor,1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-e13-aurora-green-64-gb/p/itm97b95a526ee49?pid=MOBGKHNBXT4CCKGQ&lid=LSTMOBGKHNBXT4CCKGQY1KFMX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_647&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBGKHNBXT4CCKGQ.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
215,Cellecor C1000,"₹1,899","₹1,613",15% off,3.8,66 Ratings , 5 Reviews,,32 MB RAM | 32 MB ROM,7.11 cm (2.8 inch) Display,1.8MP Rear Camera,,3000 mAh Battery,1 Year Manufacturer Warranty,https://www.flipkart.com/cellecor-c1000/p/itmc1df4f5d26601?pid=MOBG8P7UKVKZ295A&lid=LSTMOBG8P7UKVKZ295ADJWL9V&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_27_648&otracker=search&otracker1=search&fm=organic&iid=0ddff9ff-7795-4ae2-b7a6-b3cc9029f1eb.MOBG8P7UKVKZ295A.SEARCH&ppt=None&ppn=None&ssid=nl9qjbf8eo0000001703699130878&qH=eb4af0bf07c16429
216,itel ACE 2 YOUNG (WITHOUT CHARGER),"₹1,399",₹829,40% off,4.3,64 Ratings , 6 Reviews,,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0MP Front Camera,1000 mAh Battery,Spreadtrum Processor,12+1 Month Warranty on Device and 6 Months on Accessories Including Battery,https://www.flipkart.com/itel-ace-2-young-without-charger/p/itm43f54f2e7a7a3?pid=MOBGPZH6ZPNAPFT7&lid=LSTMOBGPZH6ZPNAPFT7S2SYZ7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_649&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBGPZH6ZPNAPFT7.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
217,"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8MB RAM)","₹3,999","₹3,724",6% off,4.2,"10,077 Ratings ", 712 Reviews,,8 MB RAM | 16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1200 mAh Lithium-ion Battery,MT6260A Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,https://www.flipkart.com/nokia-5310-ds-keypad-mobile-fm-radio-camera-flash-8mb-ram/p/itma2a6226df7fc3?pid=MOBFUTFZTGHHWCEZ&lid=LSTMOBFUTFZTGHHWCEZY52TCW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_650&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBFUTFZTGHHWCEZ.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
218,"I Kall S1 Plus (Golden, 128 GB)","₹11,999","₹9,999",16% off,3.7,362 Ratings , 16 Reviews,,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.27 cm (6.8 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Battery,Octa Core Processor,1 Year Domestic Warranty,https://www.flipkart.com/kall-s1-plus-golden-128-gb/p/itm99221d5dd6363?pid=MOBGPN8SZFCZTVRG&lid=LSTMOBGPN8SZFCZTVRG6ETNLD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_651&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBGPN8SZFCZTVRG.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
219,GFive U220i,₹999,₹699,30% off,3.1,"1,646 Ratings ", 183 Reviews,,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/gfive-u220i/p/itmcf84be4afec00?pid=MOBG6Y6AGF8GZGBZ&lid=LSTMOBG6Y6AGF8GZGBZWG9UGO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_652&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBG6Y6AGF8GZGBZ.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
220,"vivo V27 Pro 5G (Magic Blue, 128 GB)","₹41,990","₹37,999",9% off,4.4,"7,699 Ratings "," 1,021 Reviews",,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v27-pro-5g-magic-blue-128-gb/p/itmb928965669f5c?pid=MOBGN48FCBHMFUX9&lid=LSTMOBGN48FCBHMFUX9YDOXTG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_653&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBGN48FCBHMFUX9.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
221,"OPPO Reno10 Pro+ 5G (Glossy Purple, 256 GB)","₹59,999","₹54,999",8% off,4.5,"1,954 Ratings ", 386 Reviews,,12 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Full HD+ Display,50MP + 64MP + 8MP | 32MP Front Camera,4700 mAh Battery,Snapdragon 8+ Gen 1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/oppo-reno10-pro-5g-glossy-purple-256-gb/p/itm0c255bc2351f1?pid=MOBGQP3UTQTRCZ83&lid=LSTMOBGQP3UTQTRCZ83V5WAAT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_654&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBGQP3UTQTRCZ83.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
222,"vivo V27 Pro 5G (Noble Black, 128 GB)","₹41,990","₹37,999",9% off,4.4,"7,699 Ratings "," 1,021 Reviews",,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v27-pro-5g-noble-black-128-gb/p/itmb928965669f5c?pid=MOBGN48FH5QXAZ3K&lid=LSTMOBGN48FH5QXAZ3KIBD8R8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_28_655&otracker=search&otracker1=search&fm=organic&iid=b1cf32b9-8400-4c02-85c0-dfc264fe13b2.MOBGN48FH5QXAZ3K.SEARCH&ppt=None&ppn=None&ssid=qspjoxkw4w0000001703699140128&qH=eb4af0bf07c16429
